sale_id,date,client_id,campaign_id,country,region,latitude,longitude,market_status,service,salesperson,segment,revenue,cost,profit,pipeline_stage,win_loss_status,sales_cycle_days
S-81472,2026-05-08,C-4493,CAM-174,Botswana,Gaborone,-24.6282,25.9231,Existing,Data Automation,Neo,Startup,75077.91,36427.12,38650.79,Closed,Won,66
S-69206,2026-05-08,C-2652,CAM-364,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Aisha,NGO,57444.7,32930.2,24514.5,Proposal,Pending,21
S-85549,2026-05-08,C-7753,CAM-778,Namibia,Windhoek,-22.5609,17.0658,Expansion,Cybersecurity,Lerato,NGO,84198.58,33145.29,51053.29,Negotiation,Pending,19
S-76721,2026-05-08,C-9550,CAM-570,Botswana,Francistown,-21.1702,27.5079,Growth,Cybersecurity,Thato,Government,99615.55,65485.52,34130.03,Proposal,Pending,56
S-75427,2026-05-08,C-5425,CAM-779,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Thato,Government,111705.45,39270.72,72434.73,Proposal,Won,66
S-78056,2026-05-08,C-7681,CAM-598,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Boitumelo,Government,127378.45,65334.28,62044.17,Lead,Won,33
S-41751,2026-05-08,C-8400,CAM-564,Namibia,Windhoek,-22.5609,17.0658,Expansion,AI Chatbot,Thato,SME,25723.95,10794.92,14929.03,Negotiation,Won,19
S-24595,2026-05-08,C-9250,CAM-256,Kenya,Nairobi,-1.2921,36.8219,Potential,Forecasting Model,Mpho,NGO,89290.25,30547.92,58742.33,Closed,Won,15
S-68275,2026-05-08,C-5903,CAM-410,Kenya,Nairobi,-1.2921,36.8219,Potential,Data Automation,Lerato,Startup,13309.89,9580.78,3729.11,Negotiation,Won,26
S-14867,2026-05-08,C-3488,CAM-523,Kenya,Nairobi,-1.2921,36.8219,Potential,Forecasting Model,Aisha,NGO,111654.29,37054.03,74600.26,Proposal,Pending,61
S-93268,2026-05-08,C-5246,CAM-372,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Neo,NGO,31104.18,9648.87,21455.31,Qualified,Won,19
S-67371,2026-05-08,C-5251,CAM-570,South Africa,Cape Town,-33.9249,18.4241,Growth,HR Analytics,Boitumelo,NGO,63028.45,37299.55,25728.9,Closed,Won,68
S-44118,2026-05-08,C-8062,CAM-690,Botswana,Francistown,-21.1702,27.5079,Growth,Forecasting Model,Mpho,Government,75712.66,37058.18,38654.48,Proposal,Won,28
S-89808,2026-05-08,C-2745,CAM-941,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Mpho,Enterprise,66577.79,45035.11,21542.68,Lead,Lost,62
S-40523,2026-05-08,C-6714,CAM-569,Zambia,Lusaka,-15.3875,28.3228,Potential,Cybersecurity,Thato,Startup,45692.56,28536.79,17155.77,Lead,Lost,27
S-61947,2026-05-08,C-8460,CAM-871,Kenya,Nairobi,-1.2921,36.8219,Potential,AI Chatbot,Aisha,Startup,88962.02,45642.8,43319.22,Negotiation,Lost,41
S-54493,2026-05-08,C-6291,CAM-966,Zambia,Lusaka,-15.3875,28.3228,Potential,Cybersecurity,Boitumelo,SME,21193.19,10546.74,10646.45,Negotiation,Won,23
S-84107,2026-05-08,C-2244,CAM-700,Namibia,Windhoek,-22.5609,17.0658,Expansion,Process Optimisation,Aisha,Enterprise,10041.92,4000.85,6041.07,Proposal,Won,29
S-85701,2026-05-08,C-1478,CAM-229,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Aisha,Enterprise,86923.1,43955.3,42967.8,Qualified,Pending,32
S-61676,2026-05-08,C-2528,CAM-243,Botswana,Gaborone,-24.6282,25.9231,Existing,AI Chatbot,Lerato,Startup,33538.64,18062.02,15476.62,Lead,Won,49
S-18345,2026-05-08,C-1202,CAM-961,Kenya,Nairobi,-1.2921,36.8219,Potential,Process Optimisation,Boitumelo,Startup,106063.93,39549.31,66514.62,Closed,Pending,16
S-13835,2026-05-08,C-4251,CAM-802,Zambia,Lusaka,-15.3875,28.3228,Potential,Process Optimisation,Boitumelo,SME,44022.93,22965.74,21057.19,Lead,Pending,19
S-69716,2026-05-08,C-7319,CAM-796,South Africa,Cape Town,-33.9249,18.4241,Growth,BI Dashboard,Thato,Startup,17338.96,8537.29,8801.67,Closed,Pending,19
S-68956,2026-05-08,C-2274,CAM-523,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Mpho,Government,15510.68,6434.04,9076.64,Proposal,Pending,29
S-33857,2026-05-08,C-8864,CAM-589,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Lerato,Government,71751.36,41872.28,29879.08,Qualified,Won,39
S-86936,2026-05-08,C-3460,CAM-338,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Boitumelo,NGO,111917.47,56053.28,55864.19,Lead,Lost,68
S-90760,2026-05-08,C-5048,CAM-240,Namibia,Windhoek,-22.5609,17.0658,Expansion,BI Dashboard,Neo,Startup,13515.79,6673.22,6842.57,Proposal,Pending,6
S-48875,2026-05-08,C-6546,CAM-780,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Mpho,SME,102344.86,48952.86,53392.0,Closed,Pending,16
S-42663,2026-05-08,C-4581,CAM-368,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Lerato,SME,98310.37,49733.11,48577.26,Qualified,Lost,62
S-25303,2026-05-08,C-1311,CAM-408,South Africa,Cape Town,-33.9249,18.4241,Growth,Cybersecurity,Lerato,Startup,58883.93,39289.0,19594.93,Closed,Won,11
S-33917,2026-05-08,C-5044,CAM-479,Kenya,Nairobi,-1.2921,36.8219,Potential,HR Analytics,Aisha,Startup,112412.97,68473.84,43939.13,Negotiation,Pending,40
S-31356,2026-05-08,C-7873,CAM-641,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Kabelo,Startup,9024.9,6431.49,2593.41,Negotiation,Lost,18
S-91947,2026-05-08,C-6066,CAM-564,Botswana,Maun,-19.9833,23.4167,Expansion,Cybersecurity,Kabelo,Enterprise,46791.52,21607.79,25183.73,Proposal,Lost,46
S-79315,2026-05-08,C-5362,CAM-281,South Africa,Cape Town,-33.9249,18.4241,Growth,Forecasting Model,Neo,SME,87594.23,50241.31,37352.92,Lead,Pending,51
S-87985,2026-05-08,C-6905,CAM-489,Zambia,Lusaka,-15.3875,28.3228,Potential,Cybersecurity,Thato,Enterprise,84217.49,56104.55,28112.94,Proposal,Won,13
S-72164,2026-05-08,C-7180,CAM-551,Kenya,Nairobi,-1.2921,36.8219,Potential,Forecasting Model,Thato,Enterprise,72381.13,21899.77,50481.36,Proposal,Pending,32
S-45685,2026-05-08,C-4545,CAM-189,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Neo,Government,29827.89,12214.43,17613.46,Proposal,Won,73
S-67640,2026-05-08,C-4297,CAM-728,Namibia,Windhoek,-22.5609,17.0658,Expansion,Data Automation,Boitumelo,SME,12616.25,8481.6,4134.65,Proposal,Lost,43
S-45330,2026-05-08,C-1802,CAM-479,Zimbabwe,Harare,-17.8292,31.0522,Potential,Data Automation,Boitumelo,Government,116082.87,75746.52,40336.35,Qualified,Pending,21
S-27910,2026-05-08,C-7940,CAM-421,Zimbabwe,Harare,-17.8292,31.0522,Potential,Cybersecurity,Lerato,NGO,34516.73,24644.55,9872.18,Proposal,Pending,53
S-69751,2026-05-08,C-5414,CAM-671,Zimbabwe,Harare,-17.8292,31.0522,Potential,Forecasting Model,Lerato,Enterprise,60666.9,26552.04,34114.86,Closed,Pending,71
S-87783,2026-05-08,C-3345,CAM-833,Botswana,Gaborone,-24.6282,25.9231,Existing,Forecasting Model,Thato,SME,62534.1,30049.89,32484.21,Lead,Lost,44
S-85877,2026-05-08,C-8772,CAM-539,Botswana,Maun,-19.9833,23.4167,Expansion,HR Analytics,Lerato,Startup,121672.38,57446.92,64225.46,Proposal,Pending,14
S-35170,2026-05-08,C-7628,CAM-947,Kenya,Nairobi,-1.2921,36.8219,Potential,BI Dashboard,Boitumelo,Enterprise,117511.71,62454.01,55057.7,Qualified,Lost,41
S-15628,2026-05-08,C-3839,CAM-666,Botswana,Gaborone,-24.6282,25.9231,Existing,AI Chatbot,Aisha,Government,26344.66,9774.82,16569.84,Negotiation,Lost,63
S-24715,2026-05-08,C-9820,CAM-538,Namibia,Windhoek,-22.5609,17.0658,Expansion,HR Analytics,Kabelo,Government,10034.63,3934.92,6099.71,Lead,Won,9
S-91673,2026-05-08,C-2064,CAM-429,Botswana,Gaborone,-24.6282,25.9231,Existing,Data Automation,Neo,NGO,86730.86,55955.28,30775.58,Proposal,Lost,60
S-65977,2026-05-08,C-4873,CAM-744,Botswana,Maun,-19.9833,23.4167,Expansion,Data Automation,Neo,SME,45433.71,20363.63,25070.08,Negotiation,Lost,41
S-71289,2026-05-08,C-7601,CAM-416,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Neo,SME,112823.53,72613.55,40209.98,Lead,Lost,16
S-58593,2026-05-08,C-9956,CAM-660,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Lerato,SME,37990.15,17931.7,20058.45,Proposal,Pending,59
S-13520,2026-05-08,C-5596,CAM-276,Zimbabwe,Harare,-17.8292,31.0522,Potential,Cybersecurity,Boitumelo,Enterprise,75994.91,23312.06,52682.85,Lead,Lost,75
S-32270,2026-05-08,C-1699,CAM-655,Zambia,Lusaka,-15.3875,28.3228,Potential,BI Dashboard,Mpho,SME,49471.26,32359.45,17111.81,Lead,Won,30
S-72685,2026-05-08,C-1170,CAM-318,Namibia,Windhoek,-22.5609,17.0658,Expansion,HR Analytics,Boitumelo,Startup,99940.43,55048.25,44892.18,Negotiation,Pending,13
S-86812,2026-05-08,C-9113,CAM-279,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Mpho,Government,115029.48,46465.49,68563.99,Qualified,Lost,62
S-90334,2026-05-08,C-2792,CAM-370,Zimbabwe,Harare,-17.8292,31.0522,Potential,Cybersecurity,Lerato,SME,108654.7,52572.13,56082.57,Proposal,Won,6
S-83408,2026-05-08,C-4208,CAM-563,Nigeria,Lagos,6.5244,3.3792,Potential,AI Chatbot,Lerato,SME,27062.07,9666.48,17395.59,Closed,Won,23
S-47161,2026-05-08,C-2043,CAM-382,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Neo,NGO,20931.19,10947.59,9983.6,Closed,Won,13
S-41270,2026-05-08,C-2788,CAM-873,South Africa,Johannesburg,-26.2041,28.0473,Existing,BI Dashboard,Neo,Government,49790.48,34998.79,14791.69,Proposal,Pending,15
S-60753,2026-05-08,C-5369,CAM-813,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Lerato,Startup,60700.05,38510.43,22189.62,Closed,Lost,39
S-25381,2026-05-08,C-7060,CAM-216,Nigeria,Lagos,6.5244,3.3792,Potential,Process Optimisation,Kabelo,Enterprise,108759.27,61507.54,47251.73,Negotiation,Lost,38
S-86220,2026-05-08,C-4468,CAM-477,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Kabelo,Startup,97414.62,62194.56,35220.06,Proposal,Lost,56
S-71985,2026-05-08,C-4704,CAM-625,South Africa,Cape Town,-33.9249,18.4241,Growth,HR Analytics,Boitumelo,Enterprise,100707.02,47050.47,53656.55,Qualified,Pending,28
S-73386,2026-05-08,C-3443,CAM-688,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Mpho,NGO,35499.67,14868.76,20630.91,Lead,Pending,72
S-34036,2026-05-08,C-9013,CAM-207,Botswana,Maun,-19.9833,23.4167,Expansion,Data Automation,Aisha,Startup,70331.16,23163.14,47168.02,Lead,Won,4
S-18446,2026-05-08,C-3436,CAM-771,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Lerato,Government,75984.22,48813.57,27170.65,Proposal,Won,33
S-11307,2026-05-08,C-4319,CAM-734,Botswana,Maun,-19.9833,23.4167,Expansion,Cybersecurity,Neo,Government,87092.58,48357.74,38734.84,Negotiation,Pending,58
S-59388,2026-05-08,C-1673,CAM-145,Botswana,Maun,-19.9833,23.4167,Expansion,Cybersecurity,Thato,Enterprise,113700.51,52866.07,60834.44,Closed,Won,22
S-61718,2026-05-08,C-3627,CAM-237,Botswana,Gaborone,-24.6282,25.9231,Existing,AI Chatbot,Lerato,Enterprise,16704.66,6964.86,9739.8,Negotiation,Lost,41
S-94354,2026-05-08,C-8658,CAM-756,Zimbabwe,Harare,-17.8292,31.0522,Potential,Data Automation,Neo,Government,73750.72,39523.25,34227.47,Lead,Pending,37
S-62167,2026-05-08,C-9279,CAM-904,South Africa,Johannesburg,-26.2041,28.0473,Existing,Data Automation,Boitumelo,Enterprise,125198.96,57071.35,68127.61,Lead,Pending,28
S-37940,2026-05-08,C-2803,CAM-575,Kenya,Nairobi,-1.2921,36.8219,Potential,Process Optimisation,Kabelo,Startup,114000.89,36883.62,77117.27,Lead,Pending,28
S-47629,2026-05-08,C-8748,CAM-142,Nigeria,Lagos,6.5244,3.3792,Potential,Process Optimisation,Aisha,NGO,93569.83,65297.1,28272.73,Proposal,Lost,65
S-62895,2026-05-08,C-1425,CAM-659,Namibia,Windhoek,-22.5609,17.0658,Expansion,Cybersecurity,Neo,SME,107105.37,52268.19,54837.18,Closed,Lost,75
S-50676,2026-05-08,C-4772,CAM-271,Nigeria,Lagos,6.5244,3.3792,Potential,HR Analytics,Thato,Startup,78829.52,48059.96,30769.56,Lead,Won,10
S-50979,2026-05-08,C-4194,CAM-944,Zambia,Lusaka,-15.3875,28.3228,Potential,Process Optimisation,Kabelo,SME,62729.96,38622.3,24107.66,Lead,Lost,74
S-94151,2026-05-08,C-5223,CAM-984,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Neo,Government,116806.36,50274.43,66531.93,Qualified,Won,20
S-35354,2026-05-08,C-3372,CAM-339,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Thato,Enterprise,49545.04,18988.6,30556.44,Negotiation,Lost,40
S-58246,2026-05-08,C-5295,CAM-761,Zimbabwe,Harare,-17.8292,31.0522,Potential,Data Automation,Mpho,Government,9123.43,5779.66,3343.77,Closed,Won,28
S-31469,2026-05-08,C-2462,CAM-810,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Neo,Enterprise,60307.15,41658.82,18648.33,Qualified,Pending,47
S-66756,2026-05-08,C-1443,CAM-759,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Lerato,Government,95783.66,53621.93,42161.73,Negotiation,Pending,35
S-76038,2026-05-08,C-1528,CAM-735,Namibia,Windhoek,-22.5609,17.0658,Expansion,BI Dashboard,Mpho,SME,119618.59,63897.66,55720.93,Negotiation,Won,67
S-97588,2026-05-08,C-9032,CAM-319,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Boitumelo,Enterprise,21574.87,14587.69,6987.18,Qualified,Pending,15
S-52342,2026-05-08,C-4330,CAM-708,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Neo,Enterprise,48350.62,34670.6,13680.02,Negotiation,Won,10
S-56615,2026-05-08,C-5900,CAM-125,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Thato,SME,37319.01,16680.9,20638.11,Proposal,Won,9
S-96766,2026-05-08,C-9900,CAM-976,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Lerato,NGO,41297.34,18265.41,23031.93,Negotiation,Won,48
S-67482,2026-05-08,C-1806,CAM-546,Zimbabwe,Harare,-17.8292,31.0522,Potential,AI Chatbot,Aisha,Government,16689.99,6911.75,9778.24,Proposal,Lost,74
S-63294,2026-05-08,C-2611,CAM-678,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Aisha,NGO,56450.02,23513.05,32936.97,Lead,Pending,51
S-21617,2026-05-08,C-8945,CAM-779,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Thato,SME,45033.9,27872.44,17161.46,Closed,Pending,3
S-94028,2026-05-08,C-9466,CAM-220,Botswana,Gaborone,-24.6282,25.9231,Existing,Forecasting Model,Kabelo,NGO,100065.04,70025.44,30039.6,Lead,Pending,50
S-60155,2026-05-08,C-7123,CAM-600,Botswana,Gaborone,-24.6282,25.9231,Existing,AI Chatbot,Thato,NGO,80372.35,41409.63,38962.72,Closed,Pending,23
S-93051,2026-05-08,C-7727,CAM-350,Zimbabwe,Harare,-17.8292,31.0522,Potential,HR Analytics,Boitumelo,Government,46864.49,16443.04,30421.45,Qualified,Won,60
S-67736,2026-05-08,C-6153,CAM-819,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Mpho,Startup,17804.15,11277.42,6526.73,Closed,Pending,36
S-64533,2026-05-08,C-3555,CAM-740,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Thato,Government,114649.11,50718.5,63930.61,Qualified,Lost,8
S-19087,2026-05-08,C-8015,CAM-143,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Kabelo,Government,50748.02,21726.82,29021.2,Negotiation,Won,37
S-80715,2026-05-08,C-6105,CAM-208,South Africa,Cape Town,-33.9249,18.4241,Growth,Forecasting Model,Kabelo,Enterprise,126627.19,64546.67,62080.52,Proposal,Lost,32
S-77512,2026-05-08,C-6709,CAM-614,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Aisha,Government,26421.98,18146.26,8275.72,Qualified,Won,72
S-24264,2026-05-08,C-6949,CAM-573,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Boitumelo,NGO,62256.63,39238.8,23017.83,Negotiation,Won,66
S-22922,2026-05-08,C-4829,CAM-524,Zambia,Lusaka,-15.3875,28.3228,Potential,Data Automation,Kabelo,Startup,113427.73,51368.91,62058.82,Negotiation,Won,43
S-74397,2026-05-08,C-3741,CAM-507,Nigeria,Lagos,6.5244,3.3792,Potential,Process Optimisation,Lerato,Enterprise,117657.67,73135.74,44521.93,Negotiation,Lost,36
S-52396,2026-05-08,C-4056,CAM-256,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Neo,Startup,22910.79,13282.11,9628.68,Proposal,Lost,75
S-31039,2026-05-08,C-1834,CAM-938,Botswana,Maun,-19.9833,23.4167,Expansion,Data Automation,Thato,Enterprise,89834.95,52335.83,37499.12,Negotiation,Won,22
S-10230,2026-05-08,C-4676,CAM-383,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Kabelo,NGO,69105.76,39218.7,29887.06,Proposal,Pending,46
S-41146,2026-05-08,C-1295,CAM-466,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Neo,SME,102414.01,73384.34,29029.67,Lead,Lost,5
S-54771,2026-05-08,C-6424,CAM-868,Zambia,Lusaka,-15.3875,28.3228,Potential,Cybersecurity,Thato,NGO,42627.01,28766.7,13860.31,Lead,Lost,73
S-64861,2026-05-08,C-9652,CAM-558,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Aisha,Government,79381.94,39521.77,39860.17,Lead,Pending,59
S-28632,2026-05-08,C-9312,CAM-362,South Africa,Cape Town,-33.9249,18.4241,Growth,AI Chatbot,Boitumelo,Startup,67303.07,44425.99,22877.08,Lead,Lost,6
S-43152,2026-05-08,C-4300,CAM-258,South Africa,Cape Town,-33.9249,18.4241,Growth,BI Dashboard,Aisha,Government,19642.92,11746.65,7896.27,Negotiation,Won,25
S-82721,2026-05-08,C-7099,CAM-891,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Lerato,SME,34425.57,11279.36,23146.21,Negotiation,Lost,65
S-50105,2026-05-08,C-3405,CAM-637,Kenya,Nairobi,-1.2921,36.8219,Potential,Forecasting Model,Thato,Startup,66329.13,30952.28,35376.85,Closed,Won,11
S-18008,2026-05-08,C-9731,CAM-489,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Aisha,NGO,80558.8,26239.33,54319.47,Negotiation,Lost,29
S-10534,2026-05-08,C-2164,CAM-262,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Kabelo,SME,74857.74,28234.14,46623.6,Negotiation,Won,20
S-35732,2026-05-08,C-1144,CAM-599,Zimbabwe,Harare,-17.8292,31.0522,Potential,HR Analytics,Lerato,SME,22591.28,15767.65,6823.63,Qualified,Pending,39
S-38492,2026-05-08,C-5539,CAM-393,Zambia,Lusaka,-15.3875,28.3228,Potential,Process Optimisation,Kabelo,NGO,123284.74,41591.75,81692.99,Proposal,Lost,55
S-40416,2026-05-08,C-9052,CAM-730,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Aisha,SME,90430.94,31354.96,59075.98,Proposal,Pending,15
S-94728,2026-05-08,C-2484,CAM-231,Botswana,Maun,-19.9833,23.4167,Expansion,Cybersecurity,Aisha,SME,11568.31,6092.39,5475.92,Qualified,Lost,27
S-67350,2026-05-08,C-3622,CAM-882,Zimbabwe,Harare,-17.8292,31.0522,Potential,HR Analytics,Thato,NGO,104352.78,37059.26,67293.52,Qualified,Pending,73
S-81247,2026-05-08,C-8919,CAM-741,Namibia,Windhoek,-22.5609,17.0658,Expansion,AI Chatbot,Thato,NGO,33958.41,16946.67,17011.74,Proposal,Pending,62
S-61136,2026-05-08,C-4706,CAM-740,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Lerato,NGO,119019.27,73774.75,45244.52,Qualified,Pending,71
S-32323,2026-05-08,C-4579,CAM-801,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Mpho,Government,73533.63,33883.64,39649.99,Closed,Pending,75
S-20160,2026-05-08,C-2678,CAM-852,Botswana,Gaborone,-24.6282,25.9231,Existing,Data Automation,Kabelo,SME,113069.2,72813.91,40255.29,Lead,Lost,63
S-73056,2026-05-08,C-5672,CAM-317,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Mpho,NGO,19272.37,6763.9,12508.47,Negotiation,Won,59
S-87553,2026-05-08,C-7077,CAM-424,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Lerato,Startup,19294.66,9681.57,9613.09,Negotiation,Won,8
S-12457,2026-05-08,C-6767,CAM-657,Namibia,Windhoek,-22.5609,17.0658,Expansion,AI Chatbot,Neo,NGO,108300.73,62305.88,45994.85,Negotiation,Lost,34
S-13750,2026-05-08,C-3442,CAM-714,South Africa,Johannesburg,-26.2041,28.0473,Existing,Process Optimisation,Thato,Startup,26738.86,18182.12,8556.74,Closed,Won,22
S-67371,2026-05-08,C-7647,CAM-158,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Neo,Enterprise,94850.3,59503.85,35346.45,Proposal,Won,60
S-56184,2026-05-08,C-7654,CAM-497,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Lerato,NGO,80520.35,43263.69,37256.66,Closed,Pending,71
S-18183,2026-05-08,C-8246,CAM-787,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Aisha,Startup,41915.6,27486.65,14428.95,Lead,Won,7
S-27223,2026-05-08,C-6227,CAM-245,Zimbabwe,Harare,-17.8292,31.0522,Potential,HR Analytics,Lerato,NGO,60763.69,43617.01,17146.68,Negotiation,Lost,32
S-90760,2026-05-08,C-6734,CAM-319,Botswana,Maun,-19.9833,23.4167,Expansion,Process Optimisation,Neo,NGO,88395.51,38555.02,49840.49,Qualified,Lost,12
S-28604,2026-05-08,C-9654,CAM-353,Botswana,Maun,-19.9833,23.4167,Expansion,Cybersecurity,Thato,Startup,112467.72,59188.46,53279.26,Qualified,Pending,42
S-18026,2026-05-08,C-6109,CAM-576,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Neo,Enterprise,22466.91,15922.96,6543.95,Proposal,Lost,23
S-38088,2026-05-08,C-6033,CAM-810,Zambia,Lusaka,-15.3875,28.3228,Potential,Process Optimisation,Thato,Enterprise,124149.17,81930.24,42218.93,Qualified,Won,74
S-39611,2026-05-08,C-3406,CAM-986,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Kabelo,Startup,80631.06,42479.76,38151.3,Proposal,Pending,73
S-63896,2026-05-08,C-5555,CAM-461,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Boitumelo,Government,55663.41,24861.37,30802.04,Qualified,Pending,43
S-81302,2026-05-08,C-8599,CAM-577,Botswana,Maun,-19.9833,23.4167,Expansion,AI Chatbot,Thato,SME,18409.9,6758.35,11651.55,Lead,Pending,20
S-45682,2026-05-08,C-5882,CAM-430,Zimbabwe,Harare,-17.8292,31.0522,Potential,Forecasting Model,Neo,Startup,117522.14,70665.65,46856.49,Proposal,Lost,43
S-43643,2026-05-08,C-6582,CAM-379,Nigeria,Lagos,6.5244,3.3792,Potential,HR Analytics,Aisha,Government,70917.28,32584.33,38332.95,Proposal,Lost,61
S-95724,2026-05-08,C-3399,CAM-227,Nigeria,Lagos,6.5244,3.3792,Potential,AI Chatbot,Aisha,Enterprise,87213.06,46361.35,40851.71,Negotiation,Pending,3
S-52110,2026-05-08,C-6637,CAM-165,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Kabelo,NGO,63859.13,33571.58,30287.55,Qualified,Lost,42
S-53824,2026-05-08,C-1188,CAM-935,Botswana,Maun,-19.9833,23.4167,Expansion,BI Dashboard,Kabelo,SME,128099.1,42764.86,85334.24,Proposal,Won,43
S-35972,2026-05-08,C-1397,CAM-328,Namibia,Windhoek,-22.5609,17.0658,Expansion,Data Automation,Kabelo,NGO,15212.83,10517.51,4695.32,Closed,Lost,43
S-70645,2026-05-08,C-4941,CAM-772,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Neo,Startup,87448.81,35126.59,52322.22,Lead,Pending,68
S-42601,2026-05-08,C-7684,CAM-212,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Lerato,Government,104193.16,58551.62,45641.54,Lead,Won,53
S-31466,2026-05-08,C-1160,CAM-257,South Africa,Johannesburg,-26.2041,28.0473,Existing,BI Dashboard,Neo,Government,67809.42,41688.86,26120.56,Proposal,Won,6
S-94147,2026-05-08,C-6044,CAM-349,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Lerato,Startup,101727.33,39860.23,61867.1,Negotiation,Won,14
S-52341,2026-05-08,C-7143,CAM-702,Botswana,Gaborone,-24.6282,25.9231,Existing,Forecasting Model,Aisha,Startup,96934.42,39333.04,57601.38,Lead,Lost,12
S-61105,2026-05-08,C-1518,CAM-962,South Africa,Cape Town,-33.9249,18.4241,Growth,Process Optimisation,Kabelo,Startup,31064.7,12132.15,18932.55,Lead,Won,18
S-29815,2026-05-08,C-1701,CAM-777,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Boitumelo,Government,60422.93,33813.02,26609.91,Negotiation,Pending,25
