campaign_id,date,country,region,latitude,longitude,service,campaign,channel,segment,impressions,clicks,leads,conversions,campaign_cost,revenue_generated
CAM-563,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Data Automation,Growth Intelligence,Google Ads,Startup,71602,2227,733,283,32038.11,1142889.16
CAM-683,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,AI Chatbot,Growth Intelligence,Email,Government,83082,7862,955,474,23366.18,2404066.1
CAM-152,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,AI Chatbot,AI Awareness,Referral,Enterprise,54542,1073,242,124,38275.81,690308.94
CAM-247,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,BI Dashboard,Growth Intelligence,LinkedIn,NGO,78281,5747,1481,284,35238.75,885845.02
CAM-661,2026-05-08,Botswana,Francistown,-21.1702,27.5079,AI Chatbot,Market Expansion,LinkedIn,Startup,22282,1406,155,93,26711.16,754089.1
CAM-876,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Process Optimisation,Lead Generation,LinkedIn,Government,20291,1357,341,149,18640.88,1670224.26
CAM-197,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Growth Intelligence,LinkedIn,NGO,70869,3813,1106,458,36394.85,2243818.41
CAM-118,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,HR Analytics,Market Expansion,Facebook,Government,7281,353,41,6,6423.56,69691.27
CAM-922,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Market Expansion,Facebook,NGO,63798,3429,714,98,35110.24,540409.59
CAM-406,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,AI Awareness,Organic,SME,28824,593,141,27,5687.08,304638.89
CAM-382,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,AI Awareness,Facebook,Startup,18927,470,38,21,15560.06,205788.49
CAM-922,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Process Optimisation,Growth Intelligence,Organic,Enterprise,78449,1551,303,78,31653.17,365893.32
CAM-117,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Process Optimisation,Lead Generation,LinkedIn,Government,17342,1501,481,252,5054.24,2638542.3
CAM-752,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Growth Intelligence,Organic,Startup,57230,3549,929,312,10814.28,1556165.17
CAM-166,2026-05-08,Botswana,Maun,-19.9833,23.4167,AI Chatbot,Growth Intelligence,Organic,SME,48874,4484,822,412,5255.26,2572546.28
CAM-178,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Market Expansion,LinkedIn,Startup,22799,398,56,31,35314.22,321925.82
CAM-306,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,AI Chatbot,Growth Intelligence,LinkedIn,Enterprise,26363,694,193,86,37386.0,1117321.28
CAM-126,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Lead Generation,Referral,Government,45179,3092,872,121,12067.24,800262.02
CAM-981,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Growth Intelligence,Referral,SME,60154,5494,1754,1068,9120.35,3223952.84
CAM-710,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,Digital Efficiency,Email,NGO,67608,5458,1063,502,36966.0,5003631.71
CAM-542,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,HR Analytics,AI Awareness,Google Ads,Enterprise,82794,9164,2016,417,5384.42,2321701.3
CAM-216,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,Growth Intelligence,Google Ads,Startup,23101,479,38,21,32024.16,234499.0
CAM-388,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Market Expansion,Email,Government,29724,1814,319,146,22428.13,1112095.17
CAM-939,2026-05-08,Botswana,Maun,-19.9833,23.4167,Forecasting Model,Market Expansion,Email,NGO,54544,3404,434,246,8833.03,619301.33
CAM-714,2026-05-08,Nigeria,Lagos,6.5244,3.3792,HR Analytics,Market Expansion,Facebook,Government,71353,6839,1691,543,18258.83,1385321.09
CAM-175,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Forecasting Model,Market Expansion,Facebook,Startup,71431,5400,1542,423,15884.47,1836291.62
CAM-807,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,HR Analytics,Growth Intelligence,LinkedIn,Enterprise,3632,421,65,34,15921.83,96826.01
CAM-892,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,Growth Intelligence,Referral,NGO,44584,2845,457,267,11104.7,3277790.57
CAM-497,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Forecasting Model,Growth Intelligence,Referral,Startup,61474,2991,258,78,11225.37,863640.5
CAM-830,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,Growth Intelligence,Google Ads,Startup,73051,1494,388,61,16826.92,325466.91
CAM-528,2026-05-08,Nigeria,Lagos,6.5244,3.3792,AI Chatbot,Market Expansion,Organic,Enterprise,34692,638,77,44,10878.42,203021.31
CAM-373,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Process Optimisation,Digital Efficiency,LinkedIn,SME,63395,1258,383,178,27992.72,2056949.64
CAM-890,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,Digital Efficiency,Referral,Enterprise,18415,1640,579,170,18713.62,427976.39
CAM-924,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Data Automation,Lead Generation,Google Ads,Enterprise,16743,1369,178,88,30312.02,581714.53
CAM-814,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Lead Generation,Facebook,NGO,83979,8187,2899,954,21248.04,8373086.5
CAM-617,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,AI Chatbot,Market Expansion,Referral,Enterprise,33720,2460,366,99,27402.77,1049771.41
CAM-807,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,AI Chatbot,Digital Efficiency,Email,Startup,83980,5536,1135,310,23066.54,1121995.71
CAM-539,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Growth Intelligence,LinkedIn,Enterprise,83489,7956,754,250,23136.88,3236177.21
CAM-197,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Process Optimisation,Growth Intelligence,Referral,Government,46912,4710,449,226,17765.58,2356795.35
CAM-339,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,AI Awareness,Google Ads,Enterprise,57486,1324,143,47,21282.48,420040.42
CAM-589,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,Digital Efficiency,Google Ads,SME,16946,635,177,39,24366.12,177141.0
CAM-739,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,Growth Intelligence,Email,Government,50134,1098,283,121,11552.33,1019032.5
CAM-157,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,AI Awareness,Google Ads,NGO,48408,4698,1592,867,15858.22,5852470.87
CAM-258,2026-05-08,Botswana,Maun,-19.9833,23.4167,AI Chatbot,AI Awareness,Facebook,SME,52650,4610,1642,331,28700.8,2232755.21
CAM-102,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Process Optimisation,Lead Generation,LinkedIn,SME,52445,2061,436,66,14742.24,131772.48
CAM-831,2026-05-08,Nigeria,Lagos,6.5244,3.3792,HR Analytics,Lead Generation,LinkedIn,Government,52857,2988,974,244,4715.18,3007044.52
CAM-707,2026-05-08,Botswana,Maun,-19.9833,23.4167,AI Chatbot,Digital Efficiency,Organic,Enterprise,42705,2219,490,259,25750.56,3046574.98
CAM-896,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,AI Awareness,Facebook,SME,73716,8670,1627,877,24711.8,8533391.21
CAM-582,2026-05-08,Botswana,Francistown,-21.1702,27.5079,AI Chatbot,Lead Generation,Google Ads,Government,31316,1249,285,106,11262.2,620667.8
CAM-682,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Lead Generation,Organic,Startup,72477,7338,2180,947,16890.72,2346812.01
CAM-497,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Digital Efficiency,Email,Government,57631,2222,608,96,35146.23,1208904.86
CAM-131,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Forecasting Model,Digital Efficiency,Google Ads,SME,3943,122,37,11,39352.4,89429.15
CAM-337,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,AI Chatbot,Growth Intelligence,Facebook,Enterprise,71707,4733,722,367,2305.99,721241.63
CAM-344,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,Market Expansion,Organic,NGO,79100,8357,2934,716,36404.71,2769974.84
CAM-472,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,Growth Intelligence,Referral,SME,9917,624,117,35,27044.42,266836.47
CAM-705,2026-05-08,Botswana,Maun,-19.9833,23.4167,AI Chatbot,Digital Efficiency,Facebook,Enterprise,45255,3805,743,253,38927.82,1430168.98
CAM-176,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Data Automation,AI Awareness,Referral,NGO,77992,4417,404,146,7665.89,364885.09
CAM-773,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,Digital Efficiency,Email,Government,75738,8747,1545,898,24080.13,4460337.41
CAM-587,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,AI Awareness,Google Ads,SME,82807,9170,1896,843,34775.56,7980202.04
CAM-998,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Forecasting Model,AI Awareness,LinkedIn,SME,68958,8166,2108,212,23688.16,775099.23
CAM-244,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Cybersecurity,Digital Efficiency,Organic,Government,5559,600,203,102,15800.78,291496.38
CAM-155,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Cybersecurity,Growth Intelligence,Organic,Startup,4451,481,38,12,6891.74,82231.39
CAM-749,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,Lead Generation,LinkedIn,SME,48017,1867,361,134,16718.72,1148597.94
CAM-872,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,Growth Intelligence,LinkedIn,NGO,48344,2271,358,89,6646.43,601154.02
CAM-346,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Cybersecurity,Market Expansion,LinkedIn,SME,65183,2770,851,359,11262.47,3703601.86
CAM-743,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Cybersecurity,AI Awareness,Email,Government,49202,1075,382,228,13083.7,1539287.42
CAM-734,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Market Expansion,Facebook,NGO,32535,3026,764,335,35528.24,3295056.08
CAM-619,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Data Automation,AI Awareness,Google Ads,Enterprise,66870,5164,650,84,32058.58,802712.61
CAM-308,2026-05-08,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,Market Expansion,Facebook,SME,25878,1176,326,87,2927.96,432738.54
CAM-632,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,Market Expansion,Google Ads,SME,4514,355,114,17,1623.62,39424.99
CAM-808,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,Growth Intelligence,Referral,Government,75422,6300,765,385,9308.47,4040416.46
CAM-923,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,Growth Intelligence,Email,Startup,9692,657,133,56,24549.81,708328.76
CAM-690,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Data Automation,Growth Intelligence,Google Ads,Enterprise,47400,5540,1310,357,32119.7,2744308.17
CAM-709,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Forecasting Model,Digital Efficiency,Organic,NGO,13068,355,106,42,22724.13,236359.27
CAM-426,2026-05-08,Botswana,Maun,-19.9833,23.4167,BI Dashboard,Digital Efficiency,Google Ads,Enterprise,75825,6826,1760,757,6425.01,3361463.6
CAM-934,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,Lead Generation,Facebook,NGO,31889,3537,1267,616,21551.32,1678776.13
CAM-451,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Data Automation,Lead Generation,Organic,Enterprise,31852,2724,473,153,34919.95,530102.72
CAM-901,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,Market Expansion,Organic,Enterprise,26293,1603,483,255,38482.77,580676.32
CAM-832,2026-05-08,Nigeria,Lagos,6.5244,3.3792,HR Analytics,Lead Generation,Facebook,Startup,82655,9528,3230,847,18489.89,3843408.97
CAM-352,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Growth Intelligence,Referral,NGO,45211,2217,417,253,15990.01,868813.93
CAM-192,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Growth Intelligence,Facebook,SME,19121,1709,520,279,27318.68,1062834.73
CAM-387,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Process Optimisation,AI Awareness,Facebook,Government,32777,2289,551,245,35946.67,911393.67
CAM-145,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Data Automation,Growth Intelligence,Google Ads,Enterprise,42310,4015,952,240,13694.09,1434358.84
CAM-180,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Process Optimisation,Lead Generation,Organic,Enterprise,30588,2964,692,288,7050.75,3287113.64
CAM-817,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Market Expansion,Google Ads,Startup,83873,9955,1405,730,37589.15,7533756.42
CAM-628,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Cybersecurity,Digital Efficiency,Facebook,Enterprise,48475,4293,889,535,15055.37,2039690.19
CAM-441,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Lead Generation,Google Ads,Enterprise,83393,9686,2373,450,21134.63,2617015.13
CAM-896,2026-05-08,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,Lead Generation,Google Ads,Startup,7078,674,91,15,6560.41,65417.25
CAM-333,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Lead Generation,Google Ads,NGO,42190,2948,1024,457,38316.06,2263545.67
CAM-143,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,Market Expansion,Facebook,Government,17744,990,189,79,16013.01,387453.25
CAM-563,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,Market Expansion,Email,NGO,74401,5623,616,286,16327.08,1272465.71
CAM-224,2026-05-08,Botswana,Maun,-19.9833,23.4167,Process Optimisation,Lead Generation,Organic,Startup,62620,2022,177,96,4837.63,876125.3
CAM-979,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Data Automation,AI Awareness,Google Ads,SME,70599,6902,1517,839,29082.05,8565679.23
CAM-531,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Cybersecurity,Market Expansion,Facebook,Enterprise,30047,2440,844,174,23556.5,2193932.3
CAM-556,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Growth Intelligence,Facebook,Enterprise,51609,1841,600,263,29919.07,1927771.9
CAM-300,2026-05-08,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,Lead Generation,Organic,Government,44701,1125,165,18,8269.04,181927.08
CAM-876,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Growth Intelligence,Facebook,Enterprise,22498,675,200,35,2809.17,382298.47
CAM-844,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,AI Awareness,Email,Startup,19491,972,186,32,19218.47,277336.87
CAM-121,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Market Expansion,LinkedIn,NGO,11313,1058,98,56,8904.85,604774.56
CAM-689,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Process Optimisation,Market Expansion,Email,SME,47518,2862,239,109,20759.63,852859.05
CAM-361,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Lead Generation,Organic,SME,72940,2299,722,245,24769.43,891633.11
CAM-229,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,BI Dashboard,Market Expansion,Email,Government,29788,2547,904,406,7894.19,3349221.19
CAM-237,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,Digital Efficiency,Referral,Startup,31854,2504,541,242,26233.53,2235458.07
CAM-965,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Cybersecurity,Digital Efficiency,Google Ads,Government,14315,1437,259,63,24594.49,164989.78
CAM-336,2026-05-08,Botswana,Maun,-19.9833,23.4167,Forecasting Model,AI Awareness,Google Ads,Startup,26600,2136,384,45,1658.96,329274.06
CAM-582,2026-05-08,Botswana,Maun,-19.9833,23.4167,Cybersecurity,AI Awareness,Google Ads,Government,54269,5549,478,249,4883.37,2047000.1
CAM-492,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Cybersecurity,Market Expansion,Google Ads,Government,47746,4972,561,337,18685.45,3415063.12
CAM-386,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Forecasting Model,Market Expansion,Facebook,Government,54054,5325,1156,370,2995.25,1924089.0
CAM-406,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,BI Dashboard,Digital Efficiency,Google Ads,Startup,84717,8246,1271,314,2360.93,611086.3
CAM-179,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Data Automation,AI Awareness,Organic,Government,37126,568,141,34,33065.4,168125.09
CAM-625,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Process Optimisation,Market Expansion,Email,Startup,47570,3744,402,244,28708.84,1991038.32
CAM-689,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,AI Awareness,LinkedIn,Startup,73294,3185,459,263,26600.17,1721678.76
CAM-657,2026-05-08,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,Lead Generation,LinkedIn,Startup,6632,645,156,34,39920.3,106473.42
CAM-247,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Growth Intelligence,Referral,NGO,13870,925,148,19,17537.51,117574.82
CAM-701,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Digital Efficiency,Organic,Government,35745,3460,787,234,17588.11,1448171.59
CAM-645,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,Digital Efficiency,Facebook,SME,60533,6770,2269,821,10008.54,5266156.79
CAM-426,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,Market Expansion,Facebook,SME,10809,1290,345,131,19533.12,1471135.76
CAM-892,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Forecasting Model,Market Expansion,Email,Enterprise,40381,805,267,135,12698.08,998544.72
CAM-977,2026-05-08,Botswana,Maun,-19.9833,23.4167,HR Analytics,Digital Efficiency,Facebook,NGO,19950,1947,548,103,30799.8,1319408.25
CAM-988,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,AI Chatbot,Lead Generation,LinkedIn,Startup,60586,1410,258,74,27124.11,464957.48
CAM-928,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Lead Generation,Google Ads,SME,60699,3360,964,280,31195.41,2372737.14
CAM-303,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Cybersecurity,Market Expansion,LinkedIn,NGO,43483,2656,375,99,2177.01,1283869.15
CAM-100,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,HR Analytics,Growth Intelligence,Google Ads,SME,51033,2092,481,241,26634.95,2921913.42
CAM-482,2026-05-08,Botswana,Maun,-19.9833,23.4167,Process Optimisation,Market Expansion,Facebook,NGO,66193,5979,1115,460,12897.22,2174244.93
CAM-533,2026-05-08,Botswana,Maun,-19.9833,23.4167,Cybersecurity,Growth Intelligence,Organic,NGO,29458,2195,537,94,17493.99,1039373.67
CAM-600,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Forecasting Model,Lead Generation,Organic,SME,56501,1624,214,28,34643.24,106088.19
CAM-706,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,AI Awareness,Referral,Enterprise,53162,5446,959,477,24845.26,5175446.55
CAM-924,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Data Automation,Lead Generation,Google Ads,Enterprise,2214,175,39,12,12224.91,38582.52
CAM-401,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Forecasting Model,Lead Generation,Organic,NGO,48993,2207,539,155,39324.1,754718.01
CAM-566,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,Market Expansion,Referral,Startup,57131,5286,1475,874,10860.98,1714294.34
CAM-798,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Forecasting Model,Lead Generation,Facebook,SME,60553,1244,313,59,3089.88,620507.54
CAM-237,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Data Automation,Market Expansion,LinkedIn,Startup,65809,4601,603,71,18997.82,787913.28
CAM-910,2026-05-08,Botswana,Maun,-19.9833,23.4167,Forecasting Model,Growth Intelligence,Referral,NGO,29796,2353,748,177,29972.38,1559302.23
CAM-321,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Cybersecurity,Growth Intelligence,LinkedIn,Enterprise,8776,929,310,79,7991.54,1012103.55
CAM-429,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,Digital Efficiency,Google Ads,NGO,23480,976,243,106,35227.07,990127.91
CAM-343,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,Growth Intelligence,Google Ads,Government,1645,152,53,26,4457.43,139676.62
CAM-855,2026-05-08,Nigeria,Lagos,6.5244,3.3792,HR Analytics,Lead Generation,Referral,Enterprise,69228,1992,412,99,9438.22,820163.26
CAM-336,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,AI Chatbot,Lead Generation,LinkedIn,Startup,72520,4344,972,547,5067.87,1672145.94
CAM-310,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Cybersecurity,Lead Generation,Google Ads,Government,61689,3382,856,267,16040.12,1104728.95
CAM-630,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,BI Dashboard,AI Awareness,Facebook,Government,40636,3897,845,496,38726.67,4275453.86
CAM-941,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Cybersecurity,Lead Generation,Organic,SME,25889,876,188,112,14458.37,537860.23
CAM-748,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,Market Expansion,Email,Startup,83765,6962,2430,1171,13203.76,4719665.98
CAM-756,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Forecasting Model,Market Expansion,Referral,SME,12300,984,168,67,3968.38,169860.55
CAM-643,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,Growth Intelligence,Facebook,Startup,82672,3418,484,165,25297.26,2025616.08
CAM-610,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,Growth Intelligence,Facebook,NGO,14635,737,79,30,17024.24,307726.81
CAM-746,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,Digital Efficiency,Facebook,Government,63167,5443,876,233,12297.26,669942.61
CAM-664,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Growth Intelligence,Facebook,SME,12658,1342,378,208,3463.99,1966310.35
CAM-573,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Process Optimisation,Market Expansion,Facebook,Enterprise,13877,374,108,52,15823.44,640467.05
