ad_id,campaign_id,date,country,region,latitude,longitude,service,platform,campaign,impressions,clicks,conversions,ad_spend,attributed_revenue
AD-4183,CAM-202,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,LinkedIn Ads,Growth Intelligence,34785,3992,703,19860.81,7205269.14
AD-8152,CAM-479,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,YouTube Ads,Lead Generation,39844,4606,531,27926.61,1770030.75
AD-8079,CAM-928,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Cybersecurity,Google Ads,Market Expansion,9054,838,93,28225.71,596269.78
AD-8059,CAM-669,2026-05-08,Nigeria,Lagos,6.5244,3.3792,HR Analytics,YouTube Ads,Lead Generation,10771,189,41,11182.42,153869.03
AD-7076,CAM-194,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Cybersecurity,Google Ads,Digital Efficiency,35751,1469,165,46449.29,2074826.54
AD-6667,CAM-397,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,AI Chatbot,Facebook Ads,Lead Generation,69018,3664,623,44443.79,8771601.55
AD-2231,CAM-172,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,LinkedIn Ads,Lead Generation,69410,6630,479,16518.58,1735096.73
AD-8535,CAM-260,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,YouTube Ads,Lead Generation,65408,3400,499,2913.06,2601148.7
AD-9301,CAM-977,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,Facebook Ads,Market Expansion,37530,2204,458,41067.31,4544976.44
AD-7121,CAM-455,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Process Optimisation,Instagram Ads,AI Awareness,25842,474,58,46089.0,493787.58
AD-8377,CAM-421,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,Google Ads,Growth Intelligence,77877,1383,292,5688.48,2527811.31
AD-3034,CAM-116,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,YouTube Ads,Growth Intelligence,45569,911,32,25866.64,192248.21
AD-2544,CAM-379,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Instagram Ads,Digital Efficiency,53385,5582,206,41252.08,1537198.44
AD-7183,CAM-671,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Facebook Ads,Growth Intelligence,29414,756,75,50153.99,687319.6
AD-8952,CAM-833,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,LinkedIn Ads,Growth Intelligence,38023,2541,269,43634.31,3756944.07
AD-4005,CAM-727,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,BI Dashboard,Instagram Ads,AI Awareness,49373,2643,248,49050.45,2743931.74
AD-3780,CAM-539,2026-05-08,Botswana,Maun,-19.9833,23.4167,HR Analytics,LinkedIn Ads,Digital Efficiency,12224,1466,71,11893.95,898753.1
AD-5975,CAM-947,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,BI Dashboard,Instagram Ads,Growth Intelligence,59604,4671,372,47517.72,2424443.03
AD-2765,CAM-666,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,AI Chatbot,Instagram Ads,Market Expansion,15102,371,52,36822.66,371783.61
AD-3483,CAM-538,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,LinkedIn Ads,Lead Generation,29324,3270,389,41854.33,3493867.2
AD-1942,CAM-100,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Cybersecurity,LinkedIn Ads,AI Awareness,78875,9037,492,42553.09,5363467.16
AD-5511,CAM-595,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Google Ads,Growth Intelligence,67652,7311,478,43805.24,2949008.2
AD-7996,CAM-231,2026-05-08,Nigeria,Lagos,6.5244,3.3792,HR Analytics,YouTube Ads,Growth Intelligence,61485,1153,248,30965.53,2091448.67
AD-2907,CAM-409,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,YouTube Ads,Digital Efficiency,65777,2742,243,51775.98,903518.01
AD-4151,CAM-852,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Google Ads,Growth Intelligence,1974,55,9,11008.08,89265.1
AD-2948,CAM-330,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,AI Chatbot,LinkedIn Ads,Growth Intelligence,53235,4292,297,22067.72,2892567.69
AD-5464,CAM-648,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,HR Analytics,Instagram Ads,AI Awareness,34115,1127,127,13967.28,642242.76
AD-4248,CAM-326,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Instagram Ads,Growth Intelligence,37543,2052,86,16474.69,1079245.3
AD-4786,CAM-451,2026-05-08,Nigeria,Lagos,6.5244,3.3792,AI Chatbot,Google Ads,Lead Generation,62853,5835,733,45807.62,8214706.09
AD-8243,CAM-714,2026-05-08,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,Facebook Ads,Market Expansion,72296,1420,238,3333.15,3634512.51
AD-3077,CAM-744,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,YouTube Ads,AI Awareness,51120,5835,1113,15724.34,5831806.57
AD-6125,CAM-416,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Cybersecurity,Facebook Ads,Market Expansion,46309,4826,796,33547.11,9045515.12
AD-9717,CAM-283,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,AI Chatbot,LinkedIn Ads,Digital Efficiency,14756,1247,125,46262.56,532658.56
AD-4970,CAM-399,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Facebook Ads,Growth Intelligence,15946,1199,60,29063.29,391907.33
AD-3625,CAM-276,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,Facebook Ads,Growth Intelligence,66064,6547,760,39929.99,6110223.4
AD-4508,CAM-655,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,BI Dashboard,LinkedIn Ads,Digital Efficiency,11344,488,57,13265.91,690883.31
AD-9331,CAM-490,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Cybersecurity,LinkedIn Ads,Digital Efficiency,9424,924,39,39729.92,225667.96
AD-1741,CAM-603,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,YouTube Ads,Lead Generation,38249,3792,688,24118.49,9427546.14
AD-8024,CAM-474,2026-05-08,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,Instagram Ads,Market Expansion,11983,303,65,26076.42,457023.83
AD-4629,CAM-318,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,YouTube Ads,Lead Generation,8375,826,45,37880.3,184305.77
AD-1997,CAM-279,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Process Optimisation,Google Ads,AI Awareness,14627,1556,206,12137.79,862770.44
AD-8513,CAM-360,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Instagram Ads,Growth Intelligence,37774,4334,547,7030.33,6636357.77
AD-6421,CAM-370,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,YouTube Ads,AI Awareness,21737,1991,142,41706.96,1388700.66
AD-8778,CAM-563,2026-05-08,Nigeria,Lagos,6.5244,3.3792,AI Chatbot,YouTube Ads,Market Expansion,81150,3997,335,35369.56,3349945.06
AD-6575,CAM-525,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,YouTube Ads,AI Awareness,6244,104,4,50074.11,27376.85
AD-9720,CAM-204,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,BI Dashboard,LinkedIn Ads,AI Awareness,7819,166,11,34307.28,160509.27
AD-7625,CAM-686,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,AI Chatbot,Google Ads,Market Expansion,63731,4424,160,33700.64,2151056.01
AD-8919,CAM-363,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Process Optimisation,LinkedIn Ads,Market Expansion,25842,684,24,51530.16,99698.36
AD-1300,CAM-873,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,YouTube Ads,AI Awareness,37318,689,35,4272.51,295404.84
AD-2489,CAM-661,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Google Ads,Market Expansion,21688,709,52,16334.9,781342.98
AD-4584,CAM-287,2026-05-08,Botswana,Francistown,-21.1702,27.5079,AI Chatbot,YouTube Ads,Digital Efficiency,53377,3796,362,25605.15,2879097.28
AD-1444,CAM-637,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,AI Chatbot,Google Ads,Lead Generation,36308,4313,399,16497.14,4816521.2
AD-2050,CAM-372,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,YouTube Ads,Market Expansion,75749,8783,1897,48703.89,17028051.3
AD-5770,CAM-805,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Facebook Ads,Digital Efficiency,53370,2317,295,40304.97,2918539.05
AD-1390,CAM-477,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,AI Chatbot,Instagram Ads,Growth Intelligence,27474,1428,107,24199.34,1405006.71
AD-7637,CAM-367,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Forecasting Model,Facebook Ads,AI Awareness,43706,4589,645,15258.73,9345623.8
AD-9903,CAM-321,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Google Ads,Lead Generation,17039,364,67,32367.91,314247.81
AD-3104,CAM-813,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Cybersecurity,LinkedIn Ads,Digital Efficiency,9161,143,5,16642.11,60092.01
AD-8226,CAM-215,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,BI Dashboard,Instagram Ads,Digital Efficiency,52318,5807,1185,35986.43,9827125.61
AD-7687,CAM-372,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,Instagram Ads,Digital Efficiency,36129,3120,641,29911.41,4140275.49
AD-2237,CAM-355,2026-05-08,Botswana,Francistown,-21.1702,27.5079,HR Analytics,Instagram Ads,Digital Efficiency,10121,881,65,20357.96,846581.67
AD-4072,CAM-571,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,Google Ads,Lead Generation,44785,3242,250,7560.26,892754.07
AD-4926,CAM-682,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,YouTube Ads,Lead Generation,29680,2613,331,15353.01,4372415.49
AD-4777,CAM-971,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Process Optimisation,Google Ads,Lead Generation,19942,2051,250,18992.27,3314722.53
AD-7914,CAM-840,2026-05-08,Botswana,Maun,-19.9833,23.4167,BI Dashboard,YouTube Ads,AI Awareness,68852,2134,160,13533.42,583441.63
AD-3565,CAM-413,2026-05-08,Botswana,Maun,-19.9833,23.4167,BI Dashboard,LinkedIn Ads,Lead Generation,43328,3598,423,44778.97,5389415.77
AD-3402,CAM-477,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Process Optimisation,Instagram Ads,Market Expansion,14133,1280,241,14999.85,2212184.47
AD-3951,CAM-716,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,AI Chatbot,Instagram Ads,AI Awareness,82938,5380,546,35328.52,4559403.43
AD-6357,CAM-625,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,HR Analytics,YouTube Ads,Market Expansion,16615,270,8,23201.02,93906.12
AD-9219,CAM-549,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Google Ads,Market Expansion,32102,3722,578,20993.14,8798895.89
AD-2731,CAM-688,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Forecasting Model,Google Ads,AI Awareness,26917,925,35,41180.64,453469.4
AD-4389,CAM-207,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,LinkedIn Ads,Digital Efficiency,31490,1215,62,37954.63,607385.11
AD-4482,CAM-161,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,AI Chatbot,Facebook Ads,Growth Intelligence,32753,1667,347,50226.41,4815021.79
AD-7566,CAM-771,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,YouTube Ads,AI Awareness,18346,1482,289,42204.55,3014949.23
AD-4110,CAM-778,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Process Optimisation,Instagram Ads,AI Awareness,30465,2989,480,28435.27,4692276.98
AD-9868,CAM-627,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,Facebook Ads,Lead Generation,53256,2141,264,39099.92,2013351.34
AD-4600,CAM-734,2026-05-08,Botswana,Maun,-19.9833,23.4167,Cybersecurity,LinkedIn Ads,Lead Generation,25811,690,119,45341.44,921675.47
AD-5609,CAM-763,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,Facebook Ads,Market Expansion,22873,1602,249,32074.64,3694850.48
AD-7925,CAM-293,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,Facebook Ads,Lead Generation,33475,2081,418,12675.34,3145649.72
AD-9062,CAM-809,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Cybersecurity,Instagram Ads,AI Awareness,27906,2034,129,11029.32,2051491.61
AD-1410,CAM-473,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Cybersecurity,Facebook Ads,Market Expansion,43657,1823,66,23821.05,180534.79
AD-9762,CAM-270,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,YouTube Ads,AI Awareness,27814,1942,203,13534.87,2698007.57
AD-8699,CAM-402,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,YouTube Ads,Lead Generation,13481,220,39,30723.84,479533.41
AD-2965,CAM-126,2026-05-08,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,LinkedIn Ads,Lead Generation,78409,7356,235,32630.12,3738213.83
AD-4356,CAM-145,2026-05-08,Botswana,Maun,-19.9833,23.4167,Cybersecurity,Google Ads,AI Awareness,33998,3730,155,34763.16,754176.25
AD-1586,CAM-341,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Cybersecurity,Facebook Ads,Digital Efficiency,8249,252,8,10013.05,21304.75
AD-9517,CAM-333,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,YouTube Ads,Lead Generation,53191,4444,764,7757.29,5422088.01
AD-7609,CAM-237,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,AI Chatbot,Facebook Ads,AI Awareness,69115,7399,696,25298.2,9436523.44
AD-5563,CAM-756,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Google Ads,Growth Intelligence,18578,2002,64,34623.59,889129.79
AD-4534,CAM-271,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,Google Ads,Market Expansion,39042,2078,267,7418.91,2421319.82
AD-4338,CAM-340,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Data Automation,YouTube Ads,Growth Intelligence,8745,297,39,5500.9,457010.5
AD-3669,CAM-525,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Data Automation,Instagram Ads,Digital Efficiency,3051,137,22,21838.7,145662.21
AD-3642,CAM-998,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,HR Analytics,YouTube Ads,Lead Generation,31479,2179,454,20417.64,6454829.42
AD-2849,CAM-904,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,LinkedIn Ads,AI Awareness,5087,402,80,22293.71,409565.17
AD-2214,CAM-198,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,YouTube Ads,Digital Efficiency,47123,5187,980,13724.48,12912529.77
AD-8848,CAM-575,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Facebook Ads,AI Awareness,7741,166,5,30265.81,59361.62
AD-7324,CAM-139,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Process Optimisation,YouTube Ads,Market Expansion,49197,3745,645,37577.35,5306549.1
AD-5014,CAM-869,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,Instagram Ads,AI Awareness,45009,2963,624,35888.71,2869736.88
AD-6028,CAM-678,2026-05-08,Botswana,Francistown,-21.1702,27.5079,AI Chatbot,Facebook Ads,AI Awareness,66899,1046,176,36783.59,2806166.98
AD-1636,CAM-861,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Data Automation,LinkedIn Ads,Digital Efficiency,60960,5333,623,51419.12,7176192.99
AD-9352,CAM-142,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,YouTube Ads,Lead Generation,27134,2235,124,31360.18,643989.88
AD-1478,CAM-659,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,YouTube Ads,AI Awareness,40356,1753,343,6771.21,2385369.96
AD-4611,CAM-319,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,Facebook Ads,Lead Generation,45057,2995,310,12191.85,1597669.19
AD-5177,CAM-271,2026-05-08,Nigeria,Lagos,6.5244,3.3792,HR Analytics,Instagram Ads,Market Expansion,27975,2671,288,31122.07,1272637.02
AD-1865,CAM-501,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,LinkedIn Ads,Market Expansion,40221,2542,192,45496.58,917428.05
AD-2851,CAM-812,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,AI Chatbot,LinkedIn Ads,AI Awareness,44137,4051,587,31099.23,6508198.36
AD-5995,CAM-587,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,LinkedIn Ads,Lead Generation,28887,2174,135,42186.89,1830595.04
AD-9880,CAM-558,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,HR Analytics,Instagram Ads,Market Expansion,59297,6389,659,16793.3,8457018.56
AD-3827,CAM-817,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Instagram Ads,Growth Intelligence,18519,1156,84,33119.73,720897.86
AD-6728,CAM-938,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Forecasting Model,Instagram Ads,AI Awareness,64156,1228,150,42509.92,2043082.17
AD-1337,CAM-205,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,Facebook Ads,Market Expansion,60883,7219,799,4662.18,5405085.64
AD-4554,CAM-944,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,LinkedIn Ads,Digital Efficiency,57338,3424,119,32166.79,1606158.09
AD-8874,CAM-290,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Process Optimisation,Facebook Ads,Digital Efficiency,73871,4774,897,14156.06,9748889.4
AD-8809,CAM-831,2026-05-08,Nigeria,Lagos,6.5244,3.3792,HR Analytics,Google Ads,Lead Generation,73558,3818,488,43575.81,3827078.11
AD-9975,CAM-406,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Cybersecurity,Facebook Ads,Growth Intelligence,75151,5640,854,47776.28,3876420.07
AD-5104,CAM-984,2026-05-08,Botswana,Francistown,-21.1702,27.5079,HR Analytics,Instagram Ads,Growth Intelligence,50281,4329,273,38985.65,1954666.7
AD-6681,CAM-188,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,Google Ads,Growth Intelligence,35073,998,152,20023.44,536979.43
AD-4180,CAM-339,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,LinkedIn Ads,AI Awareness,84983,3719,436,28277.29,4721399.57
AD-7765,CAM-699,2026-05-08,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,Instagram Ads,Market Expansion,65935,6226,1050,21903.07,11034066.29
AD-7760,CAM-454,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,YouTube Ads,AI Awareness,80461,1259,85,50627.81,448136.02
AD-5505,CAM-761,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Facebook Ads,AI Awareness,34681,4159,658,25990.18,6556888.65
AD-3557,CAM-440,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,YouTube Ads,Market Expansion,70078,3082,340,19325.44,2403308.56
AD-7009,CAM-233,2026-05-08,Botswana,Maun,-19.9833,23.4167,HR Analytics,LinkedIn Ads,Digital Efficiency,55577,5814,726,31374.55,6748090.43
AD-5583,CAM-418,2026-05-08,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,LinkedIn Ads,Digital Efficiency,23443,712,59,40564.38,518984.99
AD-8441,CAM-507,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Cybersecurity,YouTube Ads,Market Expansion,40235,4201,759,28792.49,6595252.37
AD-5844,CAM-923,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Facebook Ads,Market Expansion,75212,7502,1188,6169.65,4638981.94
AD-3722,CAM-759,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Instagram Ads,Digital Efficiency,31049,2931,272,31610.17,3061409.72
AD-1933,CAM-824,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,BI Dashboard,Google Ads,Growth Intelligence,11730,598,80,37704.81,1095674.95
AD-5207,CAM-706,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,LinkedIn Ads,AI Awareness,13633,1263,187,11229.46,593785.7
AD-4140,CAM-493,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Instagram Ads,Growth Intelligence,71994,8167,1517,12557.47,21268757.98
AD-3797,CAM-806,2026-05-08,Botswana,Maun,-19.9833,23.4167,Process Optimisation,YouTube Ads,Lead Generation,73041,7704,1197,24777.54,3493876.18
AD-2426,CAM-248,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,LinkedIn Ads,AI Awareness,32874,2545,369,11904.2,2858199.17
AD-9561,CAM-319,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Forecasting Model,LinkedIn Ads,AI Awareness,53996,2599,156,37297.32,1699438.18
AD-3287,CAM-321,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,BI Dashboard,Instagram Ads,Lead Generation,56865,2982,93,41899.18,1394506.62
AD-9235,CAM-560,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,YouTube Ads,AI Awareness,52322,2032,262,19207.49,1931784.87
AD-2228,CAM-708,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Process Optimisation,LinkedIn Ads,Growth Intelligence,77368,2060,442,10734.22,5345040.15
AD-8807,CAM-125,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,AI Chatbot,Instagram Ads,Lead Generation,5018,124,16,24455.31,75168.87
AD-3084,CAM-661,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,Facebook Ads,Digital Efficiency,78123,6659,1035,43837.77,2940187.38
AD-1435,CAM-989,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,AI Chatbot,Google Ads,Growth Intelligence,43489,1423,240,12135.1,2295016.21
AD-7474,CAM-256,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,BI Dashboard,Google Ads,Growth Intelligence,33994,1720,147,41878.2,689081.35
AD-7206,CAM-551,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Process Optimisation,LinkedIn Ads,Market Expansion,65051,7022,526,36296.79,7076115.18
AD-7143,CAM-976,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,HR Analytics,Google Ads,Lead Generation,18582,549,18,18949.58,140970.02
AD-4569,CAM-136,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Google Ads,Market Expansion,37818,2316,160,42792.09,2126299.48
AD-4724,CAM-719,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,Google Ads,Digital Efficiency,49372,4058,339,5293.41,2340327.66
AD-3827,CAM-665,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Instagram Ads,Digital Efficiency,20541,2100,74,44865.21,424422.23
AD-3738,CAM-523,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Forecasting Model,Facebook Ads,Growth Intelligence,17149,418,31,20300.95,456415.93
AD-4852,CAM-631,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Google Ads,Lead Generation,12267,773,44,49093.2,606969.28
AD-6758,CAM-678,2026-05-08,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,YouTube Ads,Market Expansion,39694,2146,366,47145.64,1674323.76
AD-4068,CAM-631,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,Google Ads,Lead Generation,38556,3606,173,27660.23,1314921.6
AD-1982,CAM-769,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,Google Ads,AI Awareness,13955,672,110,32494.17,1074917.59
AD-6997,CAM-779,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Data Automation,Instagram Ads,Growth Intelligence,55515,1452,48,30756.5,573900.19
AD-6788,CAM-220,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,LinkedIn Ads,Digital Efficiency,58291,6469,1177,33964.27,12187426.1
AD-4182,CAM-715,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,HR Analytics,YouTube Ads,AI Awareness,74463,7960,265,44090.43,2041598.47
AD-6440,CAM-467,2026-05-08,Botswana,Maun,-19.9833,23.4167,Forecasting Model,Instagram Ads,Digital Efficiency,29991,3335,614,36550.19,1879464.37
AD-3571,CAM-316,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,LinkedIn Ads,Digital Efficiency,45352,2124,443,30629.52,6884664.28
