client_id,date,country,region,latitude,longitude,segment,industry,service_interest,lead_source,conversion_status,repeat_customer,lifetime_value
C-7686,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,NGO,Technology,Process Optimisation,LinkedIn,Not Converted,No,8307.61
C-4262,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Startup,Education,BI Dashboard,LinkedIn,Lead,Yes,7861.57
C-3609,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Agriculture,Data Automation,Email,Lead,No,2153.43
C-6152,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Education,HR Analytics,Organic,Not Converted,No,10448.08
C-6734,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Technology,Process Optimisation,Referral,Converted,No,35801.01
C-9654,2026-05-08,Botswana,Maun,-19.9833,23.4167,Startup,Agriculture,Cybersecurity,Organic,Converted,No,214465.49
C-6363,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Startup,Agriculture,HR Analytics,Facebook,Not Converted,Yes,11445.17
C-6109,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Insurance,HR Analytics,Referral,Converted,Yes,128258.09
C-6033,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Technology,Process Optimisation,Google Ads,Converted,No,57071.33
C-6269,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Government,Retail,Data Automation,Email,Lead,No,2294.92
C-3605,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,SME,Education,Forecasting Model,Referral,Not Converted,No,14811.13
C-3406,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Startup,Mining,AI Chatbot,Google Ads,Converted,Yes,224507.59
C-2365,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,SME,Mining,AI Chatbot,Organic,Lead,Yes,6173.02
C-5555,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Education,Cybersecurity,Referral,Converted,Yes,236266.68
C-8872,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Education,Process Optimisation,Facebook,Lead,No,1950.53
C-8599,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Retail,AI Chatbot,Organic,Converted,No,81808.1
C-5957,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Finance,Data Automation,LinkedIn,Not Converted,Yes,5822.87
C-5882,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Startup,Mining,Forecasting Model,Facebook,Converted,Yes,130111.65
C-9265,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Insurance,Cybersecurity,Organic,Lead,No,15266.92
C-5049,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Technology,BI Dashboard,Organic,Lead,Yes,7248.42
C-6582,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Mining,HR Analytics,Referral,Converted,Yes,208359.5
C-3705,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Insurance,Cybersecurity,Organic,Lead,Yes,6513.89
C-1891,2026-05-08,Botswana,Francistown,-21.1702,27.5079,SME,Finance,AI Chatbot,Google Ads,Converted,Yes,223642.85
C-3399,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Enterprise,Insurance,AI Chatbot,Google Ads,Converted,No,73007.81
C-7932,2026-05-08,Botswana,Maun,-19.9833,23.4167,Government,Agriculture,Process Optimisation,Referral,Not Converted,No,10481.24
C-9573,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Startup,Finance,HR Analytics,Referral,Lead,Yes,1166.96
C-7293,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Insurance,Process Optimisation,Organic,Lead,Yes,13149.71
C-6609,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Mining,Data Automation,LinkedIn,Lead,No,13516.44
C-1125,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,NGO,Retail,BI Dashboard,Facebook,Lead,Yes,3490.31
C-7766,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Startup,Retail,AI Chatbot,Organic,Lead,Yes,11442.99
C-6365,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Startup,Agriculture,AI Chatbot,Facebook,Lead,No,6090.56
C-5034,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Retail,Cybersecurity,LinkedIn,Lead,Yes,2376.3
C-5011,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Finance,HR Analytics,Email,Lead,Yes,13509.12
C-8169,2026-05-08,Nigeria,Lagos,6.5244,3.3792,SME,Insurance,HR Analytics,LinkedIn,Not Converted,No,10237.1
C-2218,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Government,Technology,HR Analytics,Facebook,Lead,No,1982.48
C-9224,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Government,Finance,Data Automation,Email,Not Converted,Yes,12954.37
C-6637,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,NGO,Agriculture,Forecasting Model,Organic,Converted,Yes,242324.84
C-1188,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Technology,BI Dashboard,Google Ads,Converted,Yes,97516.24
C-1397,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,NGO,Technology,Data Automation,Organic,Converted,No,91847.38
C-2269,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Mining,HR Analytics,Google Ads,Not Converted,Yes,10580.48
C-7956,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,NGO,Technology,Cybersecurity,Facebook,Not Converted,No,3361.97
C-4407,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,NGO,Mining,BI Dashboard,Google Ads,Lead,No,1609.09
C-4941,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Startup,Agriculture,Forecasting Model,Email,Converted,No,162068.37
C-7684,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Government,Agriculture,Process Optimisation,Email,Converted,No,138843.19
C-4523,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Startup,Mining,BI Dashboard,Organic,Lead,No,12841.28
C-1160,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Government,Retail,BI Dashboard,Facebook,Converted,No,220651.72
C-6044,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Startup,Insurance,HR Analytics,LinkedIn,Converted,Yes,98183.65
C-3485,2026-05-08,Botswana,Francistown,-21.1702,27.5079,SME,Retail,BI Dashboard,Google Ads,Lead,Yes,8874.3
C-2352,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,SME,Agriculture,Cybersecurity,Facebook,Lead,No,2257.82
C-4250,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Government,Finance,Process Optimisation,Organic,Lead,Yes,16683.37
C-7143,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Startup,Finance,Forecasting Model,Organic,Converted,Yes,222376.98
C-7260,2026-05-08,Nigeria,Lagos,6.5244,3.3792,SME,Insurance,Forecasting Model,Email,Lead,Yes,7729.87
C-3204,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Insurance,Cybersecurity,Referral,Not Converted,No,4824.28
C-4457,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Finance,Cybersecurity,Referral,Lead,Yes,10478.77
C-1149,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Startup,Retail,BI Dashboard,Organic,Lead,Yes,3430.11
C-1014,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Mining,HR Analytics,Email,Lead,Yes,12053.9
C-7646,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Insurance,BI Dashboard,Facebook,Lead,Yes,4415.24
C-9910,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Enterprise,Mining,Data Automation,LinkedIn,Lead,Yes,15267.96
C-3468,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Government,Agriculture,Cybersecurity,LinkedIn,Lead,Yes,2842.6
C-7480,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Mining,HR Analytics,Referral,Not Converted,No,13457.92
C-7103,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Startup,Retail,Data Automation,Organic,Lead,Yes,2156.84
C-3249,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Technology,Data Automation,Referral,Lead,No,3370.56
C-1448,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,NGO,Mining,Data Automation,LinkedIn,Not Converted,Yes,11992.45
C-7983,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,SME,Education,Process Optimisation,Referral,Lead,Yes,16284.62
C-8315,2026-05-08,Botswana,Francistown,-21.1702,27.5079,SME,Insurance,AI Chatbot,Google Ads,Not Converted,No,1480.76
C-6421,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,NGO,Insurance,Cybersecurity,Email,Lead,No,11338.65
C-4846,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,NGO,Retail,HR Analytics,Facebook,Lead,Yes,9860.64
C-8600,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Retail,Process Optimisation,Organic,Lead,Yes,1459.73
C-1518,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Startup,Mining,Process Optimisation,Facebook,Converted,Yes,222379.02
C-1701,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Government,Retail,HR Analytics,LinkedIn,Converted,Yes,187878.1
C-5170,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,NGO,Insurance,Forecasting Model,Google Ads,Not Converted,Yes,13055.14
C-1538,2026-05-08,Nigeria,Lagos,6.5244,3.3792,NGO,Finance,Data Automation,Google Ads,Lead,Yes,11340.0
C-7714,2026-05-08,Botswana,Maun,-19.9833,23.4167,Enterprise,Retail,AI Chatbot,LinkedIn,Lead,Yes,3656.84
C-2612,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,NGO,Education,Cybersecurity,Referral,Lead,No,6587.68
C-1300,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,SME,Retail,Forecasting Model,Facebook,Lead,Yes,14197.93
C-4982,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Startup,Retail,Forecasting Model,Facebook,Not Converted,No,9842.26
C-4961,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Agriculture,Data Automation,Facebook,Lead,No,14680.29
C-4516,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Retail,HR Analytics,Organic,Converted,Yes,48232.81
C-2995,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Government,Education,Data Automation,Organic,Converted,No,67376.41
C-1658,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Finance,Process Optimisation,LinkedIn,Converted,No,54138.17
C-9566,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Agriculture,AI Chatbot,Email,Converted,No,62160.35
C-6294,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,SME,Education,Data Automation,LinkedIn,Not Converted,Yes,10177.51
C-8847,2026-05-08,Botswana,Maun,-19.9833,23.4167,Government,Education,BI Dashboard,Referral,Lead,No,9494.04
C-2136,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Retail,Cybersecurity,Referral,Converted,No,256041.67
C-3896,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Government,Agriculture,Process Optimisation,LinkedIn,Converted,No,46515.4
C-6818,2026-05-08,Botswana,Maun,-19.9833,23.4167,Startup,Agriculture,AI Chatbot,Google Ads,Converted,No,219136.49
C-2106,2026-05-08,Botswana,Maun,-19.9833,23.4167,Enterprise,Agriculture,HR Analytics,Google Ads,Converted,No,41978.03
C-4091,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,NGO,Insurance,Cybersecurity,Facebook,Not Converted,No,4134.32
C-6332,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,NGO,Retail,Process Optimisation,Email,Not Converted,Yes,15488.69
C-8389,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Mining,HR Analytics,Referral,Converted,Yes,110712.4
C-2046,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Startup,Finance,Cybersecurity,Email,Converted,Yes,14675.01
C-1633,2026-05-08,Botswana,Francistown,-21.1702,27.5079,NGO,Education,AI Chatbot,Google Ads,Lead,Yes,13170.88
C-6335,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Mining,HR Analytics,Email,Lead,No,3372.28
C-6122,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,NGO,Finance,AI Chatbot,Facebook,Not Converted,Yes,4095.85
C-2561,2026-05-08,Botswana,Maun,-19.9833,23.4167,Government,Insurance,HR Analytics,LinkedIn,Converted,No,228507.9
C-7490,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Enterprise,Education,AI Chatbot,Organic,Not Converted,No,12153.88
C-7964,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Mining,HR Analytics,Referral,Lead,Yes,1451.48
C-1196,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Government,Education,BI Dashboard,LinkedIn,Lead,Yes,10343.79
C-2005,2026-05-08,Nigeria,Lagos,6.5244,3.3792,NGO,Technology,Forecasting Model,Email,Converted,No,185800.7
C-6099,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,SME,Technology,BI Dashboard,Facebook,Lead,No,15459.2
C-8000,2026-05-08,Botswana,Maun,-19.9833,23.4167,Enterprise,Agriculture,Cybersecurity,LinkedIn,Converted,No,214953.04
C-5709,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,NGO,Education,BI Dashboard,Organic,Not Converted,Yes,4295.93
C-2772,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Insurance,AI Chatbot,Organic,Converted,Yes,257677.86
C-2935,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Insurance,Process Optimisation,Organic,Converted,No,213717.28
C-1797,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Government,Insurance,Forecasting Model,Organic,Lead,Yes,15325.33
C-7752,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Technology,AI Chatbot,Google Ads,Not Converted,Yes,10442.94
C-3049,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Government,Finance,Cybersecurity,Referral,Converted,Yes,232714.25
C-6203,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Education,HR Analytics,Referral,Not Converted,No,4086.31
C-3649,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Government,Retail,HR Analytics,Google Ads,Lead,Yes,4304.66
C-7420,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,NGO,Finance,AI Chatbot,Facebook,Not Converted,Yes,10038.33
C-2712,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Insurance,AI Chatbot,Organic,Not Converted,Yes,9252.55
C-2951,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,SME,Technology,Process Optimisation,Google Ads,Lead,No,10737.66
C-2012,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Finance,Cybersecurity,Google Ads,Converted,Yes,39636.51
C-6820,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Government,Technology,Data Automation,Google Ads,Lead,No,10587.95
C-6802,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Mining,Forecasting Model,Referral,Not Converted,Yes,8250.36
C-4618,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Startup,Insurance,Process Optimisation,Organic,Lead,No,15799.57
C-6414,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Education,Cybersecurity,LinkedIn,Converted,Yes,86795.51
C-5106,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Agriculture,Forecasting Model,Google Ads,Converted,Yes,175646.56
C-4528,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Mining,BI Dashboard,Email,Lead,No,13602.42
C-6701,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Insurance,Data Automation,Facebook,Converted,Yes,37241.86
C-6292,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,SME,Insurance,BI Dashboard,LinkedIn,Converted,Yes,181167.36
C-5878,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,NGO,Insurance,Forecasting Model,Facebook,Lead,No,11788.86
C-9535,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Startup,Agriculture,Cybersecurity,Google Ads,Not Converted,No,2187.55
C-7353,2026-05-08,Nigeria,Lagos,6.5244,3.3792,SME,Retail,HR Analytics,LinkedIn,Not Converted,No,3611.68
C-3203,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Startup,Agriculture,BI Dashboard,Google Ads,Lead,No,17554.27
C-8770,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Government,Mining,BI Dashboard,LinkedIn,Converted,No,48801.57
C-6632,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Retail,Process Optimisation,Organic,Converted,Yes,116978.21
C-9661,2026-05-08,Nigeria,Lagos,6.5244,3.3792,NGO,Retail,Forecasting Model,LinkedIn,Not Converted,Yes,3696.28
C-9707,2026-05-08,Botswana,Maun,-19.9833,23.4167,Enterprise,Retail,Process Optimisation,LinkedIn,Not Converted,Yes,2205.31
C-5623,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,SME,Agriculture,Data Automation,Organic,Lead,No,7944.8
C-7757,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Agriculture,Cybersecurity,Google Ads,Lead,No,13657.23
C-2279,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Mining,Forecasting Model,Email,Not Converted,No,9268.74
C-1894,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Insurance,HR Analytics,Referral,Lead,No,15557.41
C-5249,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Education,Forecasting Model,Facebook,Lead,No,4104.54
C-5949,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,NGO,Retail,BI Dashboard,Facebook,Converted,No,139144.83
C-8202,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,SME,Mining,Process Optimisation,LinkedIn,Lead,Yes,5872.13
C-6484,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,SME,Insurance,Forecasting Model,Facebook,Converted,Yes,90487.77
C-1541,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Insurance,Data Automation,Google Ads,Converted,Yes,229783.4
C-7609,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Government,Insurance,Forecasting Model,Google Ads,Converted,Yes,123196.46
C-2642,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Startup,Education,HR Analytics,Organic,Lead,Yes,11605.57
C-2680,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Startup,Technology,Cybersecurity,LinkedIn,Lead,No,11435.23
C-3475,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Technology,Forecasting Model,Referral,Not Converted,No,9832.95
C-5673,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Government,Insurance,Process Optimisation,Google Ads,Not Converted,Yes,16353.8
C-4415,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Technology,HR Analytics,Facebook,Converted,Yes,225763.48
C-5305,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Government,Technology,Cybersecurity,Referral,Converted,Yes,255862.83
C-5776,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,NGO,Finance,BI Dashboard,Google Ads,Converted,No,50674.35
C-6588,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Government,Education,Process Optimisation,Facebook,Converted,Yes,55333.85
C-6672,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Education,AI Chatbot,Email,Converted,No,136346.16
C-8396,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Government,Retail,Data Automation,Email,Not Converted,No,3902.49
C-9548,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Startup,Insurance,AI Chatbot,Google Ads,Lead,No,7084.86
C-9267,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,NGO,Technology,Data Automation,Email,Converted,Yes,119543.31
C-2049,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Government,Education,AI Chatbot,LinkedIn,Converted,No,252272.47
C-3983,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Agriculture,Data Automation,Email,Converted,No,256295.92
C-7782,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,SME,Mining,Forecasting Model,Referral,Lead,No,11412.83
C-2123,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Startup,Finance,AI Chatbot,Facebook,Lead,No,15032.92
C-6589,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Startup,Insurance,HR Analytics,Referral,Converted,No,246027.49
C-5222,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Insurance,Forecasting Model,Google Ads,Lead,No,2267.26
C-3894,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Agriculture,AI Chatbot,Referral,Converted,No,104742.81
C-5943,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Government,Insurance,Process Optimisation,LinkedIn,Lead,No,5464.45
C-2801,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Government,Finance,Forecasting Model,Facebook,Lead,No,12360.13
C-1751,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Startup,Education,Data Automation,LinkedIn,Converted,No,232035.22
C-9107,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Enterprise,Retail,Data Automation,Email,Converted,No,221299.67
C-8930,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Government,Technology,Process Optimisation,Email,Converted,No,29803.8
C-2685,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Technology,BI Dashboard,Google Ads,Lead,No,2043.3
C-4691,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Retail,Cybersecurity,Organic,Lead,Yes,16200.36
C-7872,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,NGO,Insurance,HR Analytics,Email,Lead,Yes,11029.81
C-1446,2026-05-08,Botswana,Maun,-19.9833,23.4167,Government,Finance,Forecasting Model,Email,Not Converted,No,9287.55
C-8413,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Startup,Mining,HR Analytics,Organic,Converted,No,152546.84
C-5368,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Education,Data Automation,Email,Lead,Yes,10466.42
C-1713,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Agriculture,BI Dashboard,Email,Lead,No,3207.36
C-1940,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,NGO,Finance,Cybersecurity,Google Ads,Lead,Yes,10845.85
C-9748,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Mining,AI Chatbot,Facebook,Not Converted,No,17293.83
C-8242,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Retail,BI Dashboard,Facebook,Converted,Yes,248099.91
C-2910,2026-05-08,Botswana,Francistown,-21.1702,27.5079,NGO,Education,AI Chatbot,Facebook,Not Converted,Yes,1754.02
C-8540,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,SME,Technology,Forecasting Model,Organic,Lead,No,12710.08
C-2485,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Agriculture,Data Automation,Organic,Not Converted,No,16344.79
C-2404,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Enterprise,Agriculture,AI Chatbot,LinkedIn,Lead,Yes,5081.8
C-8009,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Retail,Data Automation,Facebook,Lead,No,3103.65
C-5186,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Government,Technology,Process Optimisation,Organic,Not Converted,No,12820.84
C-9190,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,SME,Finance,Process Optimisation,Organic,Lead,Yes,13187.51
C-3078,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Technology,Cybersecurity,LinkedIn,Lead,Yes,965.66
C-1427,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Government,Agriculture,HR Analytics,Google Ads,Lead,Yes,13394.88
C-6389,2026-05-08,Botswana,Francistown,-21.1702,27.5079,SME,Insurance,HR Analytics,Organic,Converted,Yes,162003.86
C-7271,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Insurance,BI Dashboard,Email,Converted,No,186992.96
C-3239,2026-05-08,Botswana,Maun,-19.9833,23.4167,Enterprise,Agriculture,HR Analytics,Google Ads,Not Converted,Yes,1110.6
C-1991,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,NGO,Insurance,BI Dashboard,Organic,Lead,No,9371.19
C-3129,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Education,HR Analytics,Facebook,Converted,Yes,200215.82
C-5027,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Government,Retail,AI Chatbot,Referral,Converted,No,12943.94
C-6100,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,SME,Technology,Process Optimisation,Google Ads,Converted,No,212663.06
